Full County Number	Price Range-Q3 2022	Geography	growth Q42021	Price Range-Q3 2022	Latitude (generated)	Longitude (generated)	ABS-diff price Q2 2021	Price Q3 2022	Q1 2022	Q4 2021
12125	$150,000-$350,000	Union County,  Florida	rose	$150,000-$350,000	30.0316	-82.3844	10.4%	$150,534	$149,609	$152,093
12113	$150,000-$350,000	Santa Rosa County,  Florida	rose	$150,000-$350,000	30.6713	-87.0296	12.0%	$336,172	$344,141	$291,909
12111	$150,000-$350,000	St. Lucie County,  Florida	rose	$150,000-$350,000	27.3823	-80.4869	13.6%	$344,389	$353,911	$309,330
12105	$150,000-$350,000	Polk County,  Florida	rose	$150,000-$350,000	28.0031	-81.7384	11.6%	$267,935	$259,088	$235,303
12101	$150,000-$350,000	Pasco County,  Florida	rose	$150,000-$350,000	28.3248	-82.3938	13.7%	$300,969	$271,322	$261,644
12093	$150,000-$350,000	Okeechobee County,  Florida	rose	$150,000-$350,000	27.3016	-80.8409	10.4%	$155,099	$154,791	$136,165
12083	$150,000-$350,000	Marion County,  Florida	rose	$150,000-$350,000	29.2407	-82.0227	8.5%	$245,664	$228,898	$218,548
12075	$150,000-$350,000	Levy County,  Florida	rose	$150,000-$350,000	29.2967	-82.749	10.4%	$160,652	$158,112	$135,779
12073	$150,000-$350,000	Leon County,  Florida	rose	$150,000-$350,000	30.4796	-84.2219	9.3%	$288,964	$310,344	$279,256
12069	$150,000-$350,000	Lake County,  Florida	rose	$150,000-$350,000	28.8116	-81.6866	10.4%	$322,593	$307,538	$285,923
12065	$150,000-$350,000	Jefferson County,  Florida	rose	$150,000-$350,000	30.3778	-83.9384	9.3%	$177,949	$171,380	$165,032
12055	$150,000-$350,000	Highlands County,  Florida	rose	$150,000-$350,000	27.3401	-81.3049	10.4%	$202,974	$192,129	$186,134
12053	$150,000-$350,000	Hernando County,  Florida	rose	$150,000-$350,000	28.5644	-82.4065	13.7%	$284,078	$284,100	$234,282
12045	$150,000-$350,000	Gulf County,  Florida	rose	$150,000-$350,000	29.9344	-85.2103	10.4%	$235,302	$226,805	$206,431
12041	$150,000-$350,000	Gilchrist County,  Florida	rose	$150,000-$350,000	29.749	-82.7979	9.0%	$166,921	$161,433	$132,848
12037	$150,000-$350,000	Franklin County,  Florida	rose	$150,000-$350,000	29.8538	-84.8366	10.4%	$244,926	$257,497	$213,239
12033	$150,000-$350,000	Escambia County,  Florida	rose	$150,000-$350,000	30.6538	-87.3304	12.0%	$255,040	$248,838	$228,537
12031	$150,000-$350,000	Duval County,  Florida	rose	$150,000-$350,000	30.3866	-81.7798	11.9%	$310,060	$311,196	$273,330
12023	$150,000-$350,000	Columbia County,  Florida	rose	$150,000-$350,000	30.2096	-82.6264	10.4%	$214,449	$201,569	$207,715
12019	$150,000-$350,000	Clay County,  Florida	rose	$150,000-$350,000	29.9562	-81.8292	11.9%	$333,795	$263,409	$282,414
12017	$150,000-$350,000	Citrus County,  Florida	rose	$150,000-$350,000	28.8593	-82.4374	10.4%	$254,674	$251,730	$200,907
12015	$150,000-$350,000	Charlotte County,  Florida	rose	$150,000-$350,000	26.9023	-81.8292	14.8%	$348,272	$344,611	$314,334
12009	$150,000-$350,000	Brevard County,  Florida	rose	$150,000-$350,000	28.3079	-80.7834	12.9%	$341,279	$342,663	$306,886
12007	$150,000-$350,000	Bradford County,  Florida	rose	$150,000-$350,000	29.9315	-82.2143	10.4%	$157,197	$157,980	$142,331
12005	$150,000-$350,000	Bay County,  Florida	rose	$150,000-$350,000	30.2988	-85.5727	10.7%	$306,822	$286,775	$260,276
12003	$150,000-$350,000	Baker County,  Florida	rose	$150,000-$350,000	30.3606	-82.3149	11.9%	$216,376	$211,415	$182,878
12001	$150,000-$350,000	Alachua County,  Florida	rose	$150,000-$350,000	29.6809	-82.3552	9.0%	$296,923	$300,618	$278,118
10003	$150,000-$350,000	New Castle County,  Delaware	rose	$150,000-$350,000	39.5657	-75.6751	8.8%	$331,175	$328,317	$326,084
10001	$150,000-$350,000	Kent County,  Delaware	rose	$150,000-$350,000	39.0975	-75.5721	7.8%	$321,623	$273,272	$283,466
09015	$150,000-$350,000	Windham County,  Connecticut	rose	$150,000-$350,000	41.8325	-71.9791	10.8%	$266,578	$258,449	$270,439
09013	$150,000-$350,000	Tolland County,  Connecticut	rose	$150,000-$350,000	41.8121	-72.3192	8.8%	$322,089	$328,541	$318,286
09011	$150,000-$350,000	New London County,  Connecticut	rose	$150,000-$350,000	41.4966	-71.9364	12.0%	$329,195	$347,316	$319,915
09009	$150,000-$350,000	New Haven County,  Connecticut	rose	$150,000-$350,000	41.4087	-72.9095	11.6%	$319,113	$341,806	$315,429
09005	$150,000-$350,000	Litchfield County,  Connecticut	rose	$150,000-$350,000	41.7615	-73.2599	10.8%	$333,751	$365,162	$324,477
09003	$150,000-$350,000	Hartford County,  Connecticut	rose	$150,000-$350,000	41.7924	-72.744	8.8%	$307,175	$297,007	$294,557
08125	$150,000-$350,000	Yuma County,  Colorado	rose	$150,000-$350,000	40.0165	-102.4226	11.2%	$221,058	$244,587	$243,637
08121	$150,000-$350,000	Washington County,  Colorado	rose	$150,000-$350,000	40.0163	-103.1328	11.2%	$207,392	$208,361	$192,191
08109	$150,000-$350,000	Saguache County,  Colorado	rose	$150,000-$350,000	38.1037	-106.3318	11.2%	$193,006	$195,772	$193,970
08105	$150,000-$350,000	Rio Grande County,  Colorado	rose	$150,000-$350,000	37.6147	-106.3753	11.2%	$216,503	$239,834	$218,486
08103	$150,000-$350,000	Rio Blanco County,  Colorado	rose	$150,000-$350,000	39.9282	-108.1848	11.2%	$263,855	$280,684	$250,369
08101	$150,000-$350,000	Pueblo County,  Colorado	rose	$150,000-$350,000	38.1295	-104.5533	16.0%	$289,336	$300,934	$258,179
08095	$150,000-$350,000	Phillips County,  Colorado	rose	$150,000-$350,000	40.5979	-102.3585	11.2%	$255,823	$245,614	$201,337
08087	$150,000-$350,000	Morgan County,  Colorado	rose	$150,000-$350,000	40.2687	-103.8108	11.2%	$287,472	$279,014	$255,577
08085	$150,000-$350,000	Montrose County,  Colorado	rose	$150,000-$350,000	38.4125	-108.2803	11.2%	$317,562	$311,257	$285,048
08083	$150,000-$350,000	Montezuma County,  Colorado	rose	$150,000-$350,000	37.3197	-108.6287	11.2%	$291,907	$305,990	$283,015
08081	$150,000-$350,000	Moffat County,  Colorado	rose	$150,000-$350,000	40.6098	-108.1812	11.2%	$241,798	$244,844	$231,569
08075	$150,000-$350,000	Logan County,  Colorado	rose	$150,000-$350,000	40.7182	-103.1125	11.2%	$212,307	$207,847	$200,575
08073	$150,000-$350,000	Lincoln County,  Colorado	rose	$150,000-$350,000	39.0461	-103.442	11.2%	$196,483	$202,324	$186,856
08071	$150,000-$350,000	Las Animas County,  Colorado	rose	$150,000-$350,000	37.4062	-103.9173	11.2%	$201,518	$203,737	$191,937
08065	$150,000-$350,000	Lake County,  Colorado	rose	$150,000-$350,000	39.2184	-106.3357	11.2%	$315,044	$331,682	$294,829
08063	$150,000-$350,000	Kit Carson County,  Colorado	rose	$150,000-$350,000	39.3162	-102.6018	11.2%	$193,126	$164,171	$155,481
08057	$150,000-$350,000	Jackson County,  Colorado	rose	$150,000-$350,000	40.664	-106.3228	11.2%	$286,633	$271,692	$249,861
08055	$150,000-$350,000	Huerfano County,  Colorado	rose	$150,000-$350,000	37.655	-104.9059	11.2%	$231,608	$235,209	$205,275
08043	$150,000-$350,000	Fremont County,  Colorado	rose	$150,000-$350,000	38.4842	-105.4521	11.2%	$260,739	$253,707	$221,026
08033	$150,000-$350,000	Dolores County,  Colorado	rose	$150,000-$350,000	37.6906	-108.5063	11.2%	$217,462	$215,426	$148,113
08029	$150,000-$350,000	Delta County,  Colorado	rose	$150,000-$350,000	38.9419	-107.804	11.2%	$321,757	$325,645	$306,769
08027	$150,000-$350,000	Custer County,  Colorado	rose	$150,000-$350,000	38.0776	-105.3443	11.2%	$314,924	$321,020	$358,088
08021	$150,000-$350,000	Conejos County,  Colorado	rose	$150,000-$350,000	37.1987	-106.1713	11.2%	$155,364	$158,005	$153,067
08017	$150,000-$350,000	Cheyenne County,  Colorado	rose	$150,000-$350,000	38.8243	-102.6046	11.2%	$188,811	$182,027	$137,189
08003	$150,000-$350,000	Alamosa County,  Colorado	rose	$150,000-$350,000	37.5466	-105.7781	11.2%	$192,287	$197,442	$200,067
06107	$150,000-$350,000	Tulare County,  California	rose	$150,000-$350,000	36.2683	-118.8232	11.1%	$322,031	$343,147	$313,750
06105	$150,000-$350,000	Trinity County,  California	rose	$150,000-$350,000	40.6758	-123.1435	11.9%	$333,875	$358,622	$359,619
06103	$150,000-$350,000	Tehama County,  California	rose	$150,000-$350,000	40.1258	-122.2124	11.9%	$302,685	$410,527	$304,370
06093	$150,000-$350,000	Siskiyou County,  California	rose	$150,000-$350,000	41.5027	-122.5449	11.9%	$254,846	$268,998	$248,621
06091	$150,000-$350,000	Sierra County,  California	rose	$150,000-$350,000	39.5877	-120.5103	11.9%	$256,844	$287,952	$289,245
06063	$150,000-$350,000	Plumas County,  California	rose	$150,000-$350,000	40.0231	-120.8054	11.9%	$298,467	$325,484	$302,870
06049	$150,000-$350,000	Modoc County,  California	rose	$150,000-$350,000	41.5924	-120.7237	11.9%	$169,157	$192,805	$175,747
06043	$150,000-$350,000	Mariposa County,  California	rose	$150,000-$350,000	37.5466	-119.9593	11.9%	$335,872	$364,270	$344,619
06035	$150,000-$350,000	Lassen County,  California	rose	$150,000-$350,000	40.4545	-120.6616	11.9%	$234,534	$260,839	$253,746
06033	$150,000-$350,000	Lake County,  California	rose	$150,000-$350,000	39.1258	-122.7929	11.9%	$325,883	$452,720	$318,995
06031	$150,000-$350,000	Kings County,  California	rose	$150,000-$350,000	36.1391	-119.7718	11.6%	$321,358	$342,019	$319,787
06029	$150,000-$350,000	Kern County,  California	rose	$150,000-$350,000	35.3032	-118.7204	11.9%	$329,996	$339,675	$303,760
06027	$150,000-$350,000	Inyo County,  California	rose	$150,000-$350,000	36.6305	-117.5174	11.9%	$323,441	$324,103	$336,369
06025	$150,000-$350,000	Imperial County,  California	rose	$150,000-$350,000	33.0271	-115.3605	11.2%	$290,280	$276,024	$290,011
06021	$150,000-$350,000	Glenn County,  California	rose	$150,000-$350,000	39.5921	-122.4405	11.9%	$291,474	$304,019	$291,495
06015	$150,000-$350,000	Del Norte County,  California	rose	$150,000-$350,000	41.6916	-123.9049	11.9%	$263,836	$285,567	$273,495
06011	$150,000-$350,000	Colusa County,  California	rose	$150,000-$350,000	39.1694	-122.2067	11.9%	$333,542	$344,061	$331,495
05145	$150,000-$350,000	White County,  Arkansas	rose	$150,000-$350,000	35.2732	-91.7628	7.4%	$177,729	$152,446	$148,029
05143	$150,000-$350,000	Washington County,  Arkansas	rose	$150,000-$350,000	35.9952	-94.2401	12.5%	$294,649	$247,089	$251,695
05131	$150,000-$350,000	Sebastian County,  Arkansas	rose	$150,000-$350,000	35.1908	-94.2342	9.9%	$172,134	$167,077	$171,334
05125	$150,000-$350,000	Saline County,  Arkansas	rose	$150,000-$350,000	34.6353	-92.6621	6.8%	$229,125	$214,337	$207,449
05119	$150,000-$350,000	Pulaski County,  Arkansas	rose	$150,000-$350,000	34.7548	-92.3139	6.8%	$206,305	$201,927	$190,554
05115	$150,000-$350,000	Pope County,  Arkansas	rose	$150,000-$350,000	35.4305	-93.0741	7.4%	$156,043	$156,947	$151,015
05101	$150,000-$350,000	Newton County,  Arkansas	rose	$150,000-$350,000	35.9251	-93.2148	7.4%	$173,486	$154,636	$137,037
05089	$150,000-$350,000	Marion County,  Arkansas	rose	$150,000-$350,000	36.2812	-92.7095	7.4%	$164,057	$160,841	$144,205
05085	$150,000-$350,000	Lonoke County,  Arkansas	rose	$150,000-$350,000	34.7777	-91.8876	6.8%	$192,868	$189,320	$185,364
05055	$150,000-$350,000	Greene County,  Arkansas	rose	$150,000-$350,000	36.1166	-90.5266	7.4%	$161,111	$151,837	$141,935
05051	$150,000-$350,000	Garland County,  Arkansas	rose	$150,000-$350,000	34.5809	-93.1061	6.4%	$192,350	$175,845	$174,734
05045	$150,000-$350,000	Faulkner County,  Arkansas	rose	$150,000-$350,000	35.1076	-92.3337	6.8%	$236,886	$189,320	$205,156
05035	$150,000-$350,000	Crittenden County,  Arkansas	rose	$150,000-$350,000	35.1383	-90.2329	9.4%	$154,046	$156,060	$144,909
05033	$150,000-$350,000	Crawford County,  Arkansas	rose	$150,000-$350,000	35.5652	-94.242	9.9%	$154,416	$154,346	$141,489
05031	$150,000-$350,000	Craighead County,  Arkansas	rose	$150,000-$350,000	35.8474	-90.6602	7.6%	$200,741	$176,469	$186,084
05023	$150,000-$350,000	Cleburne County,  Arkansas	rose	$150,000-$350,000	35.536	-92.0212	7.4%	$164,057	$153,784	$155,197
05015	$150,000-$350,000	Carroll County,  Arkansas	rose	$150,000-$350,000	36.3108	-93.5564	7.4%	$181,972	$174,710	$163,560
05009	$150,000-$350,000	Boone County,  Arkansas	rose	$150,000-$350,000	36.303	-93.0935	7.4%	$157,340	$154,757	$148,506
05007	$150,000-$350,000	Benton County,  Arkansas	rose	$150,000-$350,000	36.2992	-94.2275	12.5%	$305,384	$281,247	$270,864
05005	$150,000-$350,000	Baxter County,  Arkansas	rose	$150,000-$350,000	36.233	-92.3172	7.4%	$163,232	$163,639	$159,379
04027	$150,000-$350,000	Yuma County,  Arizona	rose	$150,000-$350,000	32.7539	-113.9364	13.7%	$204,082	$216,091	$189,830
04023	$150,000-$350,000	Santa Cruz County,  Arizona	rose	$150,000-$350,000	31.5332	-110.812	16.2%	$196,804	$212,157	$208,516
04019	$150,000-$350,000	Pima County,  Arizona	rose	$150,000-$350,000	31.9681	-111.7806	13.2%	$315,607	$323,424	$284,460
04017	$150,000-$350,000	Navajo County,  Arizona	rose	$150,000-$350,000	35.3134	-110.2972	16.2%	$191,572	$185,624	$204,103
04015	$150,000-$350,000	Mohave County,  Arizona	rose	$150,000-$350,000	35.6177	-113.9958	16.9%	$298,509	$267,345	$259,690
04009	$150,000-$350,000	Graham County,  Arizona	rose	$150,000-$350,000	33.0361	-109.958	16.2%	$178,848	$203,682	$191,278
04007	$150,000-$350,000	Gila County,  Arizona	rose	$150,000-$350,000	33.7446	-110.685	16.2%	$226,770	$242,167	$228,651
04003	$150,000-$350,000	Cochise County,  Arizona	rose	$150,000-$350,000	31.8901	-109.7497	16.2%	$208,101	$235,463	$212,378
01125	$150,000-$350,000	Tuscaloosa County,  Alabama	rose	$150,000-$350,000	33.3076	-87.5001	6.9%	$244,208	$208,795	$214,520
01117	$150,000-$350,000	Shelby County,  Alabama	rose	$150,000-$350,000	33.2829	-86.6796	8.3%	$326,078	$298,189	$280,186
01115	$150,000-$350,000	St. Clair County,  Alabama	rose	$150,000-$350,000	33.6907	-86.3647	8.3%	$225,746	$195,270	$200,865
01109	$150,000-$350,000	Pike County,  Alabama	rose	$150,000-$350,000	31.8394	-85.9279	7.6%	$154,599	$159,925	$144,831
01103	$150,000-$350,000	Morgan County,  Alabama	rose	$150,000-$350,000	34.4947	-86.834	10.4%	$208,458	$206,813	$199,891
01101	$150,000-$350,000	Montgomery County,  Alabama	rose	$150,000-$350,000	32.2329	-86.2039	5.7%	$167,428	$178,865	$157,676
01097	$150,000-$350,000	Mobile County,  Alabama	rose	$150,000-$350,000	30.7466	-88.2172	8.2%	$182,302	$195,407	$171,399
01095	$150,000-$350,000	Marshall County,  Alabama	rose	$150,000-$350,000	34.3531	-86.3454	7.6%	$184,952	$218,986	$163,659
01089	$150,000-$350,000	Madison County,  Alabama	rose	$150,000-$350,000	34.7333	-86.5722	13.0%	$307,888	$268,194	$263,726
01083	$150,000-$350,000	Limestone County,  Alabama	rose	$150,000-$350,000	34.7752	-87.0313	13.0%	$270,279	$237,915	$249,581
01081	$150,000-$350,000	Lee County,  Alabama	rose	$150,000-$350,000	32.5787	-85.3621	7.8%	$231,804	$256,222	$222,849
01079	$150,000-$350,000	Lawrence County,  Alabama	rose	$150,000-$350,000	34.5516	-87.3181	10.4%	$152,509	$149,667	$145,699
01077	$150,000-$350,000	Lauderdale County,  Alabama	rose	$150,000-$350,000	34.87	-87.5844	9.4%	$208,645	$166,045	$188,891
01073	$150,000-$350,000	Jefferson County,  Alabama	rose	$150,000-$350,000	33.5455	-86.8602	8.3%	$222,713	$218,159	$207,455
01069	$150,000-$350,000	Houston County,  Alabama	rose	$150,000-$350,000	31.1562	-85.2809	6.9%	$173,236	$167,593	$186,661
01055	$150,000-$350,000	Etowah County,  Alabama	rose	$150,000-$350,000	34.0211	-86.0433	8.6%	$161,000	$169,643	$163,285
01051	$150,000-$350,000	Elmore County,  Alabama	rose	$150,000-$350,000	32.5877	-86.1519	5.7%	$222,166	$216,862	$206,752
01043	$150,000-$350,000	Cullman County,  Alabama	rose	$150,000-$350,000	34.0862	-86.9042	7.6%	$195,935	$170,993	$166,073
01033	$150,000-$350,000	Colbert County,  Alabama	rose	$150,000-$350,000	34.7368	-87.5953	9.4%	$154,371	$158,656	$150,614
01031	$150,000-$350,000	Coffee County,  Alabama	rose	$150,000-$350,000	31.399	-85.993	7.6%	$186,251	$186,782	$177,901
01019	$150,000-$350,000	Cherokee County,  Alabama	rose	$150,000-$350,000	34.2345	-85.6478	7.6%	$166,527	$168,310	$148,935
01015	$150,000-$350,000	Calhoun County,  Alabama	rose	$150,000-$350,000	33.7625	-85.8417	9.4%	$161,972	$146,080	$149,749
01009	$150,000-$350,000	Blount County,  Alabama	rose	$150,000-$350,000	34.0126	-86.5339	8.3%	$161,114	$164,432	$155,957
01003	$150,000-$350,000	Baldwin County,  Alabama	rose	$150,000-$350,000	30.7725	-87.7842	7.6%	$302,111	$314,022	$269,266
01001	$150,000-$350,000	Autauga County,  Alabama	rose	$150,000-$350,000	32.5081	-86.6513	5.7%	$189,232	$193,871	$181,392
56035	$350,000-$550,000	Sublette County,  Wyoming	rose	$350,000-$550,000	42.8671	-109.9565	8.3%	$361,121	$354,352	$336,524
55133	$350,000-$550,000	Waukesha County,  Wisconsin	rose	$350,000-$550,000	43.0181	-88.3044	8.6%	$393,827	$371,480	$360,031
55089	$350,000-$550,000	Ozaukee County,  Wisconsin	rose	$350,000-$550,000	43.3679	-87.9585	8.6%	$388,675	$347,885	$360,626
55025	$350,000-$550,000	Dane County,  Wisconsin	rose	$350,000-$550,000	43.073	-89.4247	8.8%	$393,464	$377,258	$349,685
53067	$350,000-$550,000	Thurston County,  Washington	rose	$350,000-$550,000	46.9724	-122.8948	15.1%	$474,501	$500,374	$444,225
53063	$350,000-$550,000	Spokane County,  Washington	rose	$350,000-$550,000	47.6423	-117.4305	16.7%	$412,604	$430,099	$366,410
53059	$350,000-$550,000	Skamania County,  Washington	rose	$350,000-$550,000	45.9743	-121.9292	12.0%	$404,150	$422,976	$373,066
53057	$350,000-$550,000	Skagit County,  Washington	rose	$350,000-$550,000	48.4771	-121.7638	12.6%	$543,289	$634,988	$467,661
53053	$350,000-$550,000	Pierce County,  Washington	rose	$350,000-$550,000	47.0256	-122.0375	12.6%	$527,154	$553,807	$460,394
53045	$350,000-$550,000	Mason County,  Washington	rose	$350,000-$550,000	47.3456	-123.3253	14.5%	$426,790	$339,381	$341,401
53041	$350,000-$550,000	Lewis County,  Washington	rose	$350,000-$550,000	46.5892	-122.3843	14.5%	$391,056	$400,674	$332,537
53039	$350,000-$550,000	Klickitat County,  Washington	rose	$350,000-$550,000	45.8257	-120.7766	14.5%	$369,285	$377,980	$350,534
53037	$350,000-$550,000	Kittitas County,  Washington	rose	$350,000-$550,000	47.1679	-120.6629	14.5%	$417,560	$423,885	$385,319
53035	$350,000-$550,000	Kitsap County,  Washington	rose	$350,000-$550,000	47.6727	-122.6826	13.2%	$537,389	$552,833	$491,622
53031	$350,000-$550,000	Jefferson County,  Washington	rose	$350,000-$550,000	47.8319	-123.6728	14.5%	$461,103	$486,300	$453,948
53021	$350,000-$550,000	Franklin County,  Washington	rose	$350,000-$550,000	46.4669	-118.9422	10.7%	$376,327	$373,149	$328,323
53015	$350,000-$550,000	Cowlitz County,  Washington	rose	$350,000-$550,000	46.1148	-122.6116	13.9%	$410,299	$377,806	$371,761
53011	$350,000-$550,000	Clark County,  Washington	rose	$350,000-$550,000	45.8042	-122.52	12.0%	$499,698	$511,644	$466,489
53009	$350,000-$550,000	Clallam County,  Washington	rose	$350,000-$550,000	48.13	-124.0838	14.5%	$431,996	$403,982	$375,380
53007	$350,000-$550,000	Chelan County,  Washington	rose	$350,000-$550,000	47.9098	-120.5391	12.8%	$494,549	$450,655	$446,565
53005	$350,000-$550,000	Benton County,  Washington	rose	$350,000-$550,000	46.2826	-119.5709	10.7%	$404,853	$389,213	$358,194
51830	$350,000-$550,000	Williamsburg city,  Virginia	rose	$350,000-$550,000	37.279	-76.6939	8.4%	$370,987	$405,145	$370,630
51810	$350,000-$550,000	Virginia Beach city,  Virginia	rose	$350,000-$550,000	36.7411	-76.0335	8.4%	$370,761	$397,224	$358,760
51760	$350,000-$550,000	Richmond city,  Virginia	rose	$350,000-$550,000	37.5241	-77.4608	9.8%	$361,189	$377,362	$305,176
51735	$350,000-$550,000	Poquoson city,  Virginia	rose	$350,000-$550,000	37.1354	-76.3342	8.4%	$404,847	$417,514	$391,342
51685	$350,000-$550,000	Manassas Park city,  Virginia	rose	$350,000-$550,000	38.7713	-77.4363	8.9%	$363,061	$355,341	$365,211
51683	$350,000-$550,000	Manassas city,  Virginia	rose	$350,000-$550,000	38.7449	-77.4824	8.9%	$391,978	$400,870	$384,895
51630	$350,000-$550,000	Fredericksburg city,  Virginia	rose	$350,000-$550,000	38.2983	-77.4857	8.9%	$420,456	$446,637	$435,408
51550	$350,000-$550,000	Chesapeake city,  Virginia	rose	$350,000-$550,000	36.7083	-76.2763	8.4%	$361,845	$400,940	$352,341
51540	$350,000-$550,000	Charlottesville city,  Virginia	rose	$350,000-$550,000	38.04	-78.4779	7.7%	$412,035	$393,134	$350,895
51199	$350,000-$550,000	York County,  Virginia	rose	$350,000-$550,000	37.2317	-76.5476	8.4%	$411,506	$418,063	$419,321
51179	$350,000-$550,000	Stafford County,  Virginia	rose	$350,000-$550,000	38.4174	-77.4766	8.9%	$481,039	$450,534	$434,578
51177	$350,000-$550,000	Spotsylvania County,  Virginia	rose	$350,000-$550,000	38.1861	-77.6566	8.9%	$384,392	$369,246	$346,476
51157	$350,000-$550,000	Rappahannock County,  Virginia	rose	$350,000-$550,000	38.6922	-78.1291	7.3%	$498,552	$482,430	$461,606
51153	$350,000-$550,000	Prince William County,  Virginia	rose	$350,000-$550,000	38.7221	-77.4444	8.9%	$502,920	$529,187	$481,178
